SMILES,Catalog ID
CC1(C)OCC=2C=CC(=CC2O1)C=3C=CC=4CCNCC4C3,Z5189129155
OCC=1C=NN(C1)CC=2C=CC(=CC2)C=3C=CC=NC3F,Z5197730121
COC=1C=CC=C(C)C1C(=O)N2CCC(C2)C3CC(C3)NC(C)=O,Z5199084197
CC(C)C=1N=C(C=2C=NN3C2CCCC3C)N(N1)C4CCS(=O)(=O)C4,Z5199088522
O=C(C=1C=CC=CC1Br)N2CC(C2)C3=CN(N=N3)C=4C=CC=CC4,Z5246138433
CCOC=1C=CC=2N=C(NC(=O)C3CCCC4=C3N=CN4C)SC2C1,Z5267666078
CC1=NNC=2C=CC(=CC12)C(=O)NCCN3C(=O)NC=4C=CC=CC43,Z5267702889
O=C(C1=NNC=2CCS(=O)(=O)CC12)N3CCC4=CC=C(Cl)C=C4CC3,Z5349963647
CCOC(=O)C1(CCC1)C2=CN(CC3=NN(C)C=4CCCC34)N=N2,Z5370136181
"COC1[C@H]2CCN(C=3N=CC=C4C3N=NN4C)[C@H]2C1(C)C |&1:3,17,r|",Z5373171053
CC=1C=C(CC2=NC(=NN2C3CCS(=O)(=O)CC3)C4=CC=CC(C)=C4)ON1,Z5428054186
O=C(NCC(F)CO)C=1C=CC=C(C1)N2C=C(N=N2)C=3C=CC4=CN=CC=C4C3,Z5428541743
CC=1C=NN(C1)C=2C=CN=CC2N3C(=O)NC4(CC(C4)C5=CC=CC=C5Cl)C3=O,Z5442551285
CCC1=CC(=O)OC=2C=C(C=CC12)OC=3C=CC4=NN=C(C5CC5C)N4N3,Z5445575734
CC1=CC=C(S1)C=2C=CC(=CC2)CNC(=O)CCC3OCCO3,Z5479353805
COC=1C=CC(Cl)=CC1NC(=O)C(C)OC(=O)C=2C=CN=C3NC=CC23,Z5510885842
CN1N=C(C(=C1C(N)=O)C=2C=CC=3C=CC(O)=CC3C2)C(F)(F)F,Z5519578524
CCC(C)C=1C=CC(=CC1)C(=O)N(C)C(C)CCNC(=O)C2=CNN=N2,Z5553104333
O=C1CC2CC(F)(F)CN2C(=O)C(N1)C3CC=4C=CC=CC4C3,Z5643775249
COCC(=O)N1CCCC1C2CCN(C2)C(=O)C=3C=C(C)C=CC3F,Z5760675614
COC1=CNN=C1C2=NC(=NN2CC=3C=CC(F)=C(F)C3)C4CCOC4,Z5765179669
"CC(C)CCC(=O)N1CC[C@H]2CN(C[C@H]21)C(=O)C3CN(C3)S(N)(=O)=O |&1:10,14,r|",Z5776642018
CCOC(=O)CC1C(=O)NCCN1C(=O)C2=CC=C(O2)C(C)C,Z5812104453
O=C(CC=1C=NN(C1)CC=2C=CC=CC2)NC=3N=CC(=CN3)C4CCCCC4,Z5879931070
O=C(NC1=NC=C2CNCCN12)C3=CNC=C3C(F)(F)F,Z6085024131
O=C(CCNC(=O)C=1C=CC=2C=NNC2C1)N[C@@H]3CCN(C3)C(=O)C4CCO4,Z6336130358
"CCCCC1=NC(C)=C(CC(=O)N2C[C@H](NC(=O)CC3NC(=O)NC3=O)[C@H](C2)C4CC4)S1 |&1:14,26,r|",Z6357946056
[K+].CC(C)(O)CC(CC(=O)N1CCC=2C=CC=CC21)C([O-])=O,Z7043965969
O=C(CC1(CCCO1)C=2C=CC=CC2)NC3=NN(C=C3Br)CC4=CC=CC=C4F,Z6386511665
COC=1C=CC(=CC1)C2(CC2)C3=CN(N=N3)C4CCC(C4)C(=O)O,Z6472200385
C=C1CC1C(=O)N(C)CCN(C)C(=O)C=2C=C3C=CC=CC3=C(N2)OC,Z6739971225
CCN1CCCC=2C=C(C=CC21)C3=NC=4C=C(C=CC4N3C)S(N)(=O)=O,Z6781272837
C1=NN2C=CC(=NC2=C1C3=CNC=4C=CN=CC34)NC5CCCNC5,Z6981523467
CC=1C=NN(C)C1CN(CCC2CCCC2(F)F)C=3C=CN=C(C)N3,Z7216231133
COC(=O)CCCOC=1C=CC=C(C1)C2=NC=3C=NC(N)=NC3N2,Z7217708959
COCCN(CC1=CSN=C1OC)C2=CC=NC3=CC=NN23,Z7226679373
O=C(CCC=1C=CC(F)=CC1)N2CCN(CC(O)C2)C(=O)C3COCCO3,Z7306115560
"O=C(C=1C=CC=CC1C2=NC=CN2)N3C[C@H]4CCN(C(=O)C5CC5)[C@H]4C3 |&1:15,24,r|",Z7371431327
CC=1N=C(C=2C=NN(C2)C=3C=CC=CC3C)N(N1)C4CCOC(C)(C)C4,Z7396325713
COC=1C=CC=C(F)C1NS(=O)(=O)C2=CNC=3C=C(Cl)C=CC23,Z7492956157
CC1=CC(CN(CCC=2N=NNN2)C=3C=CC=CC3)=NN1,Z7563068967
CC1=NC=2C(=CC=CC2O1)CNCC=3C=CC=4CNC(=O)C4C3,Z7619689819
O=S1(=O)CCC(C1)NC2=NN=C(O2)C3=CNC=4C=CC=CC34,Z7639493944
"CN(C)S(=O)(=O)C1=CC=CC(=C1)CNC(=O)[C@@]23CCO[C@H]3CC(=O)NC2 |&1:16,20,r|",Z7729916006
O=C(CCC=1C=NNC1)N2CC3CCN(C(=O)CC4CCCCC4)C(C3)C2,Z7856595995
CCC=1C=C(OC1CC)C(=O)N2CCC[C@@H](C2)NC(=O)CC3=NNC=4C=CC=CC34,Z7988519505
CCOC1(CN(CC2=CC=NS2)C=3N=CN=CC3Br)CCC1,Z8309767467
CN1C=CN=C1C2=CN(N=N2)C=3C=CC=CC3OC(F)(F)F,Z8309925808
CC(C)(C)N1C=C(C=N1)CN(CC2(C)CCC3(CC2)OCCO3)C=4N=CC=CN4,Z8309949499
"O=C(N[C@]12CC[C@@H](C[C@H]2N3C=C(N=N3)C=4C=CC=5CCCC5C4)C1)C=6C=NC=7C=NNC7C6 |&1:3,6,8,r|",Z8342395835
N#CC=1C=CC(=CC1)N2C(=O)NC(CCC=3C=CN=CC3)C2=O,Z8352799973
CC1(C)CN(CC=2C=CC=C(F)C21)C=3N=CN=C4NCCOC34,Z8414830202
O=C(C=1C=CC=2N=C(O)SC2C1)N3CCC[C@@H]3C4(O)CC5=CC=CC=C5C4,Z8427016752
CC=1C=CC(=CC1)C2=NC(=CS2)C(=O)NCC=3C=NC=CC3C,Z8479551254
CC=1C=C(C)C=C(C1)C(=O)N2CCN(CCC2C)C(=O)C3=CN=C4C=CNC4=C3,Z8485124489
CC(=O)NCC1=CC=C(O1)C(=O)NC(C2=NC=3C=CC=CC3N2)C4CCCCC4,Z8566153314
CC(C)(C)OC(=O)N1CCN(CC1)C(=O)C=2C=CC=CC2,Z221246788
CC1=NNC(C)=C1S(=O)(=O)NC=2C=CC=C(C2)C(F)(F)F,Z45636108
CCOC(=O)C=1C=NN(C1C(C)C)C=2C=CC(=CC2)OC,Z1101451518
N#CC=1C=C2CCCC2=NC1N3CCC(O)(C3)C(F)(F)F,Z1272431391
CC(=O)NC=1C=CC(=CC1)NC(=O)C2CCCCC2C(=O)O,Z57248443
O=C(NC=1C=CC=C(C1)C2=NN=NN2)C=3C=CC=4NC=NC4C3,Z28083113
COC=1C=CC=2N=C(C=CC2C1)C(=O)NCC=3C=CC(=C(F)C3)N4C=CN=C4,Z826159218
CN(C)S(=O)(=O)C=1C=CC=C(C1)NC(=O)CN2C(=O)NC3(CCCC=4C=CC=CC43)C2=O,Z13601323
C=CCN1C(=O)C=2C(=CSC2N=C1SCC(=O)NCC3=CC=CO3)C=4C=CC(C)=CC4,Z13742985
CC=1C=C(NC(=O)C=2C=CC(Cl)=C3C=CC=NC23)N(C)N1,Z393052534
CCN1N=CC(NS(=O)(=O)C2=CC=C(Br)C(C)=C2)=C1C(F)(F)F,Z1989654708
COC=1C=CC=CC1C2CNCCN2C(=O)CCN3N=C4C=CC=CN4C3=O,Z2441152017
O=C(NC=1C=CC(=CC1)C2=NN=NN2)C3=CN4C=CC=CC4=N3,Z916351148
[O-][N+](=O)C=1C=CC=C(C1)C(=O)N2CCN(CC2)C3C4=CC=CC=C4C=5C=CC=CC53,Z961227104
CC(C)NS(=O)(=O)CC=1C=CC(=CC1)CNC2CCC32CCC3,Z2002856789
COC=1C=CC=2N=C(C=C(C(=O)N3CCCC(C3)N4C=CN=C4)C2C1)C5CC5,Z1498145979
CCCN(CC=1C=NN(C)C1)C(=O)NCC2=CN(CC=3C=CC=CC3)N=C2C=4C=CC=CC4,Z1150651217
O=C(CN1CCOCC1)NC2(CC=3C=CC(Cl)=CC3)CCOC2,Z2005167841
CC(=O)NC=1C=CC=C(C1)C2=NC(=CS2)C=3C=CC(O)=CC3O,Z1003600292
CN1C(=NN=C1N2CCCC(C2)C3=CC=4C=CC=CC4N3)C5CC=6C=CC=CC6O5,Z2008687310
CC(CNS(=O)(=O)CC1=CC=CC=C1F)N2CCCCC2=O,Z1981232872
O=S(=O)(CCNCC=1C=C2C=CC=CC2=NC1N3CCCCC3)C=4C=CC=CC4,Z1003879076
O=C(NCC1(CCCC1)N2CCSCC2)C=3N=CC=CC3O,Z1005534176
CC=1C=CC(=NN1)N2CCCN(CC2)C(=O)C=3C=CC4=C(C3)N=CN4C,Z1506924591
CC(C)CCN(CC=1C=CC(Cl)=C(Cl)C1)C(=O)C2=CSC(=N2)C3=NN=CN3,Z998970734
NC=1N=CC(=CC1Cl)C(=O)N2CCN(CC2)C(=O)CC(F)(F)F,Z1006334332
CC1=NOC2=NC(=CC(C3=NC(=NO3)C=4C=CC=5OCCC5C4)=C12)C6CC6,Z1507613583
NC(=O)C=1C=CC(=CC1)OCC(=O)N2CCCC2CC=3C=CC=CC3,Z262106072
CC1(CCCCC1)NC(=O)C=2C=CC(=O)N(N2)C=3C=CC=CC3,Z775441736
CC1=CN(N=C1C(=O)NC=2C=CC=3NN=C(C(N)=O)C3C2)C=4C=CC(F)=CC4,Z2013792037
C1=NN(C=2N=CC=CN2)C3=NC=NC(NCCC4=CCOCC4)=C13,Z1509584037
CC=1C=CC2=C(C1)N=C(C=3C=NN(C3)CC=4C=CC=CC4)N2C,Z637728278
O=C(NCC1=NN=C2CCCCCN12)NC3CC3C=4C=CC=C(F)C4,Z900803396
CC1=C(N=NN1CC=2C=CC=CC2F)NC(=O)N3CCC(F)(F)C3,Z2018089418
CC(=O)NC=1C=CC=C(C1)C(C)NC(=O)C2=CC=C3NN=CC3=C2,Z1021065514
CC(=O)N1C=2C=CC=CC2C[C@H]1C(=O)NC=3C=CC=4OC(=O)C=CC4C3,Z1022093980
O=C(NCC1(CC1)C=2C=CC=CN2)C34CC5CC(CC(O)(C5)C4)C3,Z2022513149
O=C(NC=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=C(C2)C3=NC(=NN3)C4CC4)C=5C=CC(F)=CC5,Z1030062278
FC(F)(F)C=1C=C(Cl)C2=NN=C(CNCC=3C=CC=CC3N4C=NC=N4)N2C1,Z1031230012
O=C(CSC1=NC=2C=CC=CC2S1)N3CCN(CC3)C(=O)C=4C=CC(=O)NC4,Z1033183886
CC=1C=CC=CC1C(=O)NC2CCN(CC2)C=3C=NC=4C=CC=CC4N3,Z644923124
COC=1C=CN=C(N1)N2CCC(CC2)NC(=O)C=3C=CC=CC3C,Z644922902
CC(=O)N1CCN(CC21CCCCC2)C3=NN=C(C4CC4)N3CC5CCCO5,Z2025170226
CN1C=C(C(=O)NCCC=2C=CN(N2)C=3C=CC(F)=CC3)C(=N1)C(F)F,Z1514327827
COC=1C=CC=CC1NC(=O)NC=2C=CN(CC=3C=CC=NC3)N2,Z973189696
O=C(C1CC(=O)N(C1)C=2C=CC=CC2Cl)N3CCC=4C=CC(O)=CC4C3,Z648606162
CC(NC=1N=CN=C2NC=CC12)C=3C=CC(=CC3)OCC4=CC=CN=C4,Z1039073458
O=C(NC=1C=CN(CC=2C=CN=CC2)N1)C=3C=C(N=C4C=CC=CC34)C=5C=CC=6OCCOC6C5,Z971000154
CC(=O)NC1=NC=C(S1)S(=O)(=O)NC=2C=CC(=CC2)C(=O)O,Z2027053174
CC=1C=CC(=CC1NS(=O)(=O)C=2C=CC=C(Cl)C2O)S(=O)(=O)N3CCCCC3,Z2027054536
O=C(CN1C(=O)CN(C1=O)C=2C=CC=CC2)N3CCN(CC3)C(=O)C4CC4,Z666193296
CC(SC=1C=CC(C#N)=CC1)C(=O)N2CCCN(CC2)C(=O)C=3C=CC(F)=CC3,Z1049162396
O=C(CN1C(=O)NC=2C=CC=CC2C1=O)N3CCC(C3)N4CCCC4,Z1050862580
CN1C(=O)C=CC=C1C(=O)N2CCCC2CCC=3C=CC=CC3,Z1521797639
O=C(NC1CC1)C=2C=CC(=CC2)C(=O)N3CCC(CC3)N4C=CC=N4,Z1521874025
O=C(CCN1C(=O)CCC1=O)N2CCC(CC3=CC=CC(F)=C3)CC2,Z728769328
CN(CC(=O)NC(CC=1C=CC=CC1)C(=O)NC=2C=CC=CC2)C(=O)C3=CC=CO3,Z1167304392
O=C(NCC(O)C=1C=CC(Cl)=C(F)C1)C2CC(=NO2)C=3C(F)=CC=CC3F,Z2033522820
CC(=O)N1CCC(NC(=O)C=2N=CC=CC2O)C=3C=CC=CC31,Z1524514006
CC=1NC(=O)C(C#N)=C(C)C1CCC(=O)NC=2C=CC=3NC(=NC3C2)C4=CC=CO4,Z730619712
COC=1N=CC=CC1C(=O)N2CCCCC2C(=O)N3CCOCC3,Z1067554730
NC(=O)CCC1CCCN(C1)C(=O)C2CCC(F)(F)CC2,Z1528035862
O=S(=O)(NC=1C=CN(N1)C=2N=CC=CC2F)C=3C=CC(=CC3)OC(F)(F)F,Z1528388083
CC1=NSC=2N=CC(=CC12)C(=O)NC3=CC=NN3CC=4C=CC=C(C)C4,Z982427240
CC(NC=1C=CC=C2OCCOC12)C(=O)N(C)C=3C=CC=CC3,Z735947814
COCC1=NC(C)=C(S1)C2=NC(=NO2)C3(CCCCC3)NC(C)=O,Z1528761043
CCOC=1C=CC(=CC1OCC)NS(=O)(=O)C=2C=CC(C)=CC2C,Z45581437
CC=1C=CC=CC1COC=2C=CC=CC2C(=O)NC3=CC=CC(=C3)C=4C=CC(=O)NN4,Z952429096
CC=1NC=2C=CC=CC2C1C(=O)NCC=3C=CC(=NC3)N4C=CN=C4,Z335348128
CC=1C=CC(C(=O)NC2=NNC=3C(Cl)=CC=CC23)=C(C)C1,Z1474605431
CC1=NC=C2C=CC(=CN12)C(=O)NC=3C=C(F)C=CC3F,Z2042392113
CC=1C=C(CNCC2=CSC(=N2)C=3C=CC(=CC3)C(F)(F)F)N(C)N1,Z2043634215
CCCC(=O)N1CCCCC1C(=O)N2CCC(CC2)C(=O)NC3=NN=CS3,Z751264428
CC=1NN=C2N=CC(=CC12)C(=O)N3CCN(CC3)C=4C=NC=CN4,Z753634180
C1=CN(N=C1)C=2C=CC=CC2NCC=3C=C(NN3)C=4C=CC=CC4,Z1537343153
O=C(N[C@@H]1C=C[C@H](CO)C1)C2=CC=C3C(=C2)S(=O)(=O)NC4=NC=NN43,Z1333963731
CC(C)(C)C1=NSC(=N1)NC(=O)N2CCN(CC2)C=3N=CC=CC3F,Z1538447138
NS(=O)(=O)N1CCC(CC1)C(=O)NCC=2C=CC(=C(F)C2)N3C=CN=C3,Z918175284
CC(C)C(C)(O)CNC(=O)NC1CCCN(CC=2C=CC=CC2)C1=O,Z1538318192
O=C(NCC=1C=CC=C(O)C1)C=2SC=3C=CC=CC3C2Cl,Z758467274
COCC#CCN1C=NC=2C=C(SC2C1=O)C=3C=CC(=CC3)OC,Z1541846466
CN1C=NC2=C1C(=O)N(CC(=O)NCC=3C=CN=C(C3)N4C=CN=C4)C(=O)N2C,Z845682518
CCS(=O)(=O)C=1C=CC=C(C1)C(=O)N2CCC(CC2)C(=O)N3CCCCC3,Z1542290764
CC(SC1=NC=2C=CC=CC2S1)C(=O)NCC(=O)OCC=3C=CC=CC3,Z1542563768
O=C(C=1C=CNC(=O)C1)N2CCCN(CC2)C(=O)C=3C=CC=CC3F,Z1419255753
COC1=CC=2CCN(CC2C=C1OC)C(=O)C=3C=CON3,Z826915286
CN1CCCC1C(=O)N2CCN(CC2)C(=O)C=3C=CNC(=O)C3,Z1441919596
O=C(O)CNC=1N=C(C=2C=CC=CC2)C=3C=C(Cl)C=CC3N1,Z57234663
COC=1C=CC=CC1CC(=O)NC2=CC=C3NC(=O)CCCC3=C2,Z1101973926
CCS(=O)(=O)N1CCC(CC1)NC(=O)C(C)(C)C2=CSC(=N2)C=3C=CC=CC3F,Z2214545428
O=C(NC=1C=CN(N1)C=2N=CC=CC2Cl)C=3C=CC=C(F)C3Br,Z2223722439
CC=1C=C(F)C=C2NC(=CC12)C(=O)N3CCCC(O)(CN4C=CN=N4)C3,Z2053972928
CCC(C)C(O)C(=O)N1CCCC1C(=O)NC2=CC(C)=CC=C2OC,Z1549908363
CC1CC=2C=CC=CC2N1C=3N=CC(=CN3)C(=O)N(C)C4CCNCC4,Z4139074534
CC(C)CC(=O)NC=1C=CC(=CC1)NCC=2C=CC=C3N=NN(C)C23,Z4152896627
CCOC1(CCOC1)C2=NN=C(NC=3C=CC(=CC3)OC(C)C)N2,Z4168072218
O=C(OC1CCC2(COC2)C1)C=3N=C(C4=CC=CS4)N(N3)C=5C=CC(F)=CC5,Z4170929805
O=C1C=C(NC(=O)N1CC=2C=CC=CC2)N3CCCC4(CCCCN4)C3,Z4184904122
O=C(COC=1C=CC(Cl)=CC1)N2CCOC(CN3C=C(CC(O)CC=4C=CC=CC4)N=N3)C2,Z4188962759
CC(C)OC=1C=NC=C(C1)C=2C=CC=C3C(=O)N(CC23)C4CCC(=O)NC4=O,Z4223210133
O=C(CCC1=C(NC=2C=CC=CC12)C=3C=CC=CC3)NC4CCN5N=CN=C5C4,Z4229829967
"OC[C@@H]1CN(C[C@H]1C=2C=CC=CC2)C3=NSC(=N3)C4CC4 |&1:2,6,r|",Z4233102780
CN(CC1=CN=C(S1)N2C=CC=N2)C(=O)C=3C=CC=4C(=O)NCC4C3,Z4252260643
CC=1C=CC=C(C1C)C(C)NC(=O)C=2C=C(NN2)C3=CC=CC=C3O,Z4286578239
COC(=O)C=1C=CC=CC1CNC(=O)C=2N=NNC2C3CC3,Z4291372520
COC=1C=CC(=CC1)N2N=NN=C2S(=O)(=O)CC=3C=CC(=CC3)C(=O)N4CCCCC4,Z4295801910
O=C(NC(CO)C1CCC=2C=CC=CC21)C3CCC4=NNC(=O)C=C4C3,Z4304993375
"CN1C=NN=C1[C@H]2CC[C@H]2C(=O)NC3=NC=C(O3)C4CC4 |&1:6,9,r|",Z4329149660
CCN(CCC=1N=NNN1)C(=O)C(C)CCC=2C=CC=CC2F,Z4368528335
O=C(CC1CC=CCC1)NC2=CC(=CC=C2O)C=3N=NNN3,Z4368560216
O=C(O)CC=1C=CC(=CC1)C2=CN(CC3CCC(F)(F)CC3)N=N2,Z4378854011
"COC=1C=CC(=NC1)C2=CN(N=N2)[C@H]3COC[C@H]3N4C=CC=N4 |&1:13,17,r|",Z4380340895
CC#CCOC=1C=CC=C2C(=O)N(C(=O)C12)C3CCC(=O)NC3=O,Z4398374851
CC(C)(C)OC(=O)NC1CCC=2N=CC(=CC2C1)NC(=O)NCC(C)(O)C=3C=CC(F)=CC3F,Z4400904123
CC(C)(C)OC(=O)N1CCCC(C1)NC=2C=CN3N=CC(Br)=C3N2,Z4404339092
O=C(C1CN2CCN1CC2)N3CCCCC3CC=4C=CC(=CC4)C=5N=NNN5,Z4427414883
NC=1C=CC(CSC2=NN=C(C=3C=CC=NC3)N2C4CC4)=NN1,Z4458580481
CC=1C=CC=C(C(=O)NCC2=NN=C(S2)C(F)(F)F)C1C,Z4470342374
CC=1C=C(CCC(=O)NC2CCC(C)(C)CC2C=3C=CC=CC3)ON1,Z4480730226
O=C(C=1N=CN=C2NC=C(Br)C12)N3CCCC(C3)C4=CC=NN4,Z4482599362
"C[C@@]1(C[C@H]1C(=O)N2CC[C@@H](C2)NC=3C=CN=CC3C#N)C=4C=CC=CC4 |&1:1,3,r|",Z4485895107
CCN1C=C(CNC2CCC3=NC(=CN3C2)C=4C=CC=CC4)C(=N1)C5CC5,Z4493822976
CC1CCC(CC1)OC2=NC=CC(=N2)N3CCNC(C)(C)C3,Z4493823336
CC(=O)NC1CCN(C1)S(=O)(=O)C2CC2C=3C=CC=CC3,Z4497177001
CCCCOC=1C=CC(Cl)=CC1CC(=O)NC=2C=NC=CC2C,Z4497196450
O=C(C=1C=CC=2SC=NC2C1)N3CCCNC(=O)C3C=4C=CC=CC4,Z4500649924
CN1C=C(C=N1)C2CCN(CC2)C(=O)C=3C=NNC3CC=4C=CC=CC4,Z4503443449
CCCC1CCCN1CC(=O)NC=2C=CC(=CC2)C=3N=NNN3,Z4507859044
O=C(CC1=CSC(=N1)C2=NN=CN2)N3CC(O)(C3)C4=CC=CC5=CC=CC=C45,Z4509556208
CCOC1=CC(=CC(=C1)OCC)NC(=O)C=2C=C(C)C=C3C=CN=CC23,Z4515315920
O=S(=O)(C=1C=CC=C(F)C1)N2CCC(C2)OC=3C=C(F)C=C(F)C3,Z4515318193
C1=NC(=CN=C1N2CCNCC2)C3=NOC(=N3)C4CC54CCCOC5,Z4524924493
COC1(CCCC1)C(=O)N2C[C@H]3CN(C[C@H]3C2)C(=O)C4=NOC=C4C,Z4525485967
CC=1C=CC=NC1S(=O)(=O)NCC(OC2CCCC2)C(F)(F)F,Z4579754869
CC(C(=O)NC1=NC=C(CC=2C(F)=CC=CC2F)S1)N3C=NC(C#N)=N3,Z4607393370
COC=1C=CC=C2C1C=CC(=O)N2CC3CCC3(OC)OC,Z4623131211
O=S1(=O)CCC(C1)N2N=C(N=C2CCN3C=NN=N3)C=4C=NC=C(Br)C4,Z4685254832
CC1CN(CCN1C(=O)C=2C=CC=C3SN=CC23)C=4C=CC=CC4,Z4685345981
CCOC(=O)C=1C=C2C(=NC(C)=CN2N1)NCCC(=O)N3CCN(CC3)C=4N=CC=CN4,Z4716115092
O=C(C=1C=NNC1)N2CCSC=3C=4C=CC=CC4NC3C2,Z4783049312
CO[C@H](C)C(=O)N1CC[C@H](C1)NC(=O)C=2C=C3C=CC=NC3=CC2F,Z4783307370
CC1=NOC(=N1)C(C)N2CC3CCC(C2)N3C(=O)C4CC(C)(C)C4,Z4783345852
CC(=O)N1CCN(CC1)C(=O)C2=CC(=NN2)C3=CC=CN3C,Z4784416737
CC=1C=C(C=CC1F)C(=O)N2CCC[C@@H](C2)NC(=O)C3=CNN=C3N,Z4872400769
O=C(NCCNC(=O)C1=CC=CC(=N1)C2=CC=CS2)NC3CCCCC3,Z4884305543
N#CC=1C=C(Br)C=C(C1)S(=O)(=O)NC(=O)CC=2C=CC=3CCOCC3C2,Z4884810443
O=C(CC=1C=CC(Br)=CC1)NS(=O)(=O)C=2N=CC=CC2Cl,Z4884810500
CCC1(NC(=O)N(C1=O)C=2C=NC=C(Br)C2C)C=3C=CC(Cl)=CC3,Z4888209699
OC1(CCC1)C=2C=CC(=CC2)C=3C=C4CCNC4=CC3Cl,Z4905339469
C=CCC(NC(=O)C=1C=CC(Cl)=C(C1)C2=CN(N=N2)C3CCCN(CC)C3=O)C(=O)O,Z4910226948
CC1=CC(C)=NC(=N1)N2CCN(CC2)C3=NC(=C(Br)S3)C(F)(F)F,Z4915719045
CC1(F)CCCN(C1)C(=O)C2CC(C2)N3C=C(N=N3)C=4C=NC=NC4,Z4917864400
CC=1C(CNS(=O)(=O)C2=COC=C2Br)=NOC1C=3C=CC=CC3,Z4952388433
CC=1N=C2C=CC(=CC2=CC1O)C=3C=CC=C(C3)S(N)(=O)=O,Z4971742242
CN[C@H]1CC[C@H](CC1)NC(=O)C=2C=NC=3NC(=O)COC3C2,Z5004526830
N#CC=1C=CC=C(C1)CN2C=C(N=N2)C=3C=CC(Cl)=CN3,Z5009645204
CC1=CNC(=N1)C2(CCC2)NC(=O)NC=3C=CC=C(C3)C(N)=O,Z5039375058
O=C(CCC1=CN=C2COCCN12)NC(CF)C=3C=CC(F)=CC3,Z5079770369
O=S(=O)(C=1C=NN(C1)C2CCOCC2)N3C=4C=CC=CC4C[C@H]3CO,Z5104531046
NC1=NNC(CNC=2N=CN=C3NC=4C=C(Br)C=CC4C23)=N1,Z5167742277
CCN(C1(CC1)C(=O)O)S(=O)(=O)C=2C=CC(=CC2)N3C=CN=N3,Z5170572704
C[C@H](C=1C=CC=CN1)N2C=C(N=N2)C=3C=CN(CC(F)(F)F)N3,Z5180077025
COC=1C=C(N=NC1C2CC2)C(=O)NS(=O)(=O)C3=CN=CC(C)=C3,Z5186736648
CCC1=CC=CC(CC)=C1NC(=O)C(C)N2C=C(CN3CCCC4(CC4)S3(=O)=O)N=N2,Z5211234533
O=C(NCCS(=O)(=O)NC1CCCCC1)NC=2C=CN(N2)C3CCNC3=O,Z5219857998
CN1C=C(NCC2=CC(=NN2)C=3C=CN=CC3)C(=N1)C=4C=CC=CC4,Z5246138865
CCCC1=NNC=2C=CC(=CC12)C(=O)NCCN3C(=O)COC4=CC=CC=C43,Z5267704936
CC1=NC=2CCC(CC2S1)C(=O)NCC(=O)N(C)C3CCCNC3,Z5281573966
CC1=NC2=C(CCCC2CC3=NC4=CN(N=C4C(=O)N3)C(F)F)O1,Z5285462335
O=S(=O)(C=1C=CC(=CC1)C=2C=CC=C3NN=CC23)N4CCNCC4,Z5330394716
O=C(NC=1C=CC(=CC1)CN2C=CN=C2)C=3C=CN=C4NC=CC34,Z5330395907
CC(C)CN(CC1=NC=CN1)C=2N=CN=C3CCOCC23,Z5334552895
CC=1N=C(C=2CCNCCC2N1)N3CCN4CC(F)(F)C[C@@H]4C3,Z5409062143
CC1=NNC=2C=C(C=CC12)C(=O)N3CC(CCNC(=O)C4=CNN=N4)C3,Z5428532737
CNC=1C=CC(=CC1)CNC(=O)C2CCN(C2)S(=O)(=O)N(C)C,Z5440759542
CC=1C=CC(=CC1[N+]([O-])=O)C(=O)NCC=2C=C(ON2)C=3C=CC=CC3Cl,Z5445513963
CC(C)C=1C=CC(=CC1)C(CCO)NC=2C=CN3N=CC(Br)=C3N2,Z5510864977
O=C(CN1C=NC=N1)NC2CN(C2)C(=O)C3(CC4CCCC4)CCCC3,Z5553104542
Cl.CCOC(=O)C1=CNN=C1OC2CCCN(C=3C=CC=CC3)C2=O,Z7776742819
COC=1C=CC(=CC1)NC2=NC(=CS2)COC(=O)C3(C)CC(F)C3,Z5741739589
C[C@@H]1CN(CCN1C(=O)C2CC(=O)N(C2)C3CC3)C(=O)CN4C=C(C#N)C=N4,Z6033272222
CC1CCCC(C1)C2=CN(CCNC(=O)CC3=CSC=N3)N=N2,Z6120661123
O=C(C=1C=CC=CC1C2=NC=NN2)N3CCCCC3CCC=4C=CC=CC4,Z6184663410
COC(=O)C=1C=C(C=2C=CC(C)=CC2)N(N1)C=3N=CC=NC3C,Z6258745416
NC1=NC=C(O1)C(=O)NC2CN(C2)C(C=3C=CC=CC3)C=4C=CC=CC4,Z6267214013
"CN(C)C[C@@H]1COC[C@H]1NC(=O)C=2C=CC=C(C2)N3CCOCC3 |&1:4,8,r|",Z6273268116
CN1N=C(CN2C=C(N=N2)C=3C=CC=C4C(=O)N(CC34)C5CCC(=O)NC5=O)C=6CCCC61,Z6276809435
CCOC=1C=CC=2C=CC=CC2C1C(=O)NC=3C=NN(C3)CCN(C)C,Z6301215844
COC(=O)C=1C(CNC(=O)C2=CN=NN2C=3C=CC=CC3)=NN4CCCCC14,Z6309452490
CC1(C)CC2=NN=C(C=3C=CON3)N2CC1C=4C=CC=CC4,Z6346592753
O=C(NCC1=NOC2OCCC12)C=3C=CC=C4CCOC34,Z6374877608
CC=1C=CC(=CC1C(=O)NC=2C=CC=CC2)C3=CN(CC4CNC(=O)C4)N=N3,Z6572656157
O=C(NCC1=CSN=N1)C2=CN(CC=3C=CC(F)=C(C3)C(F)(F)F)N=N2,Z6667128247
