Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Target ChEMBL ID,Target Name,Target Organism,Target Type
CHEMBL2431601,,,CCOc1cc(C(Nc2ccc3c(N)nccc3c2)C(=O)NS(=O)(=O)c2cccc(S(N)(=O)=O)c2)ccc1OC(C)C,Ki,'=',5900.0,nM,5.23,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL262199,,,N=C(N)NCCCNC(=O)[C@@H]1CS[C@H]2CC[C@@H](NS(=O)(=O)c3cccc4ccccc34)C(=O)N21.O=C(O)C(F)(F)F,Ki,'=',6780.0,nM,5.17,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL172167,,,COc1ccc(C(=O)Nc2ccccc2NC(=O)c2ccc(C(C)C)cc2)cc1,K ass,'=',4910000.0,l M-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL110201,,,Cc1ccc(NS(=O)(=O)Cc2ccc(F)cc2)c(=O)n1CC(=O)NC1CCc2nc(N)sc2C1,Ki,'>',300000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL421494,,,Cn1c(=O)c(Cc2ccc(C(=N)N)cc2)nc2cc(C3(C(=O)O)CC3)ccc21,IC50,'>',100000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL308604,,,CN(C)C(=O)C(C)(C)c1ccc2c(c1)nc(Cc1ccc(C(=N)N)cc1)c(=O)n2C,IC50,'=',9200.0,nM,5.04,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL25351,,,CC(=N)N1CCC(Oc2ccc3c(nc(C)n3Cc3ccc4ccc(C(=N)N)cc4c3)c2[N+](=O)[O-])CC1,Ki,'=',0.3,nM,9.52,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3114849,,,COC(=O)Nc1ccc(S(=O)(=O)C(C)C)c([C@H]2CCCN2C(=O)[C@H](Nc2ccc3c(N)nccc3c2)c2ccc(OC)c(OC)c2)c1,Ki,'=',9000.0,nM,5.05,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3114840,,,CCOc1cc(C(Nc2ccc3c(N)nccc3c2)C(=O)NCc2ccccc2S(=O)(=O)C2CC2)ccc1OC(C)C,Ki,'=',3500.0,nM,5.46,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL354589,,,COc1ccc(C(=O)Nc2ccccc2N(C)C(=O)c2ccc(OC)cc2)cc1,K ass,'=',20000.0,l M-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL277204,,,CCc1nc2c(N)c(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1,Ki,'=',8.0,nM,8.1,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL564751,,,N=C(N)c1ccc(CNC(=O)CN2C(=O)[C@H](NS(=O)(=O)Cc3ccccc3)CSc3ccc(-c4cccc(N)c4)cc32)cc1.O=C(O)C(F)(F)F,IC50,'=',3230.0,nM,5.49,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL554320,,,N=C(N)c1ccc(CNC(=O)CN2C(=O)[C@H](NS(=O)(=O)Cc3ccccc3)CSc3ccc(CN)cc32)cc1.O=C(O)C(F)(F)F,IC50,'=',1720.0,nM,5.76,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL554142,,,N=C(N)c1ccc(CNC(=O)CN2C(=O)[C@H](NS(=O)(=O)Cc3ccccc3)CSc3cc(CC(=O)O)ccc32)cc1.O=C(O)C(F)(F)F,IC50,,,,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL553237,,,N=C(N)c1ccc(CNC(=O)CN2C(=O)[C@H](NS(=O)(=O)Cc3ccccc3)CSc3ccc(CC(=O)O)cc32)cc1.O=C(O)C(F)(F)F,IC50,'=',210.0,nM,6.68,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL540745,,,N=C(N)c1ccc(CNC(=O)CN2C(=O)[C@H](NS(=O)(=O)Cc3ccccc3)CSc3ccc(C(=O)O)cc32)cc1.O=C(O)C(F)(F)F,IC50,,,,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL19700,,,Cc1nc(N)ncc1CNC(=O)Cn1c(C)ccc(NS(=O)(=O)Cc2cccc3c2OCCO3)c1=O,Ki,,,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL36002,,,C[C@H](NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccccc1,Ki,'>',10000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL151164,,,N=C(N)c1ccc(/C=C2/CC(C(=O)O)C/C(=C/c3ccc(C(=N)N)cc3)C2=O)cc1,Ki,'=',6.9,nM,8.16,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL73313,,,CC1CCCN(C(=O)C(C)(C)c2ccc3c(c2)nc(Cc2ccc(C(=N)N)cc2)c(=O)n3C)C1,IC50,'=',590.0,nM,6.23,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL156578,,,CCOC(=O)CC(CCc1ccc(C(=N)N)cc1)c1ccc(C(=N)N)cc1,Ki,'=',22900.0,nM,4.64,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL19594,,,CC(=N)N1CC[C@H](Oc2ccc(C(Cc3ccc4cc(C(=N)N)ccc4c3)C(=O)O)cc2)C1,IC50,'=',360.0,nM,6.44,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3127477,,,COC(=O)c1ccc(-c2cccc([C@@H]3C[C@](C)(c4ccccc4)c4cc(C(=N)N)ccc4N3)c2)c(C(=O)O)c1,Ki,'=',606.0,nM,6.22,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3127466,,,N=C(N)c1ccc2c(c1)[C@@H](c1ccccc1)C[C@@H](c1ccccc1-c1ccc(C(=O)O)cc1C(=O)O)N2,Ki,'=',970.0,nM,6.01,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3127465,,,N=C(N)c1ccc2c(c1)[C@@H](c1ccccc1)C[C@@H](c1ccccc1-c1ccccc1C(=O)O)N2,Ki,'=',1940.0,nM,5.71,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL311152,,,CCOC(=O)CNC(=O)C(=O)[C@H](Cc1ccc(OC(C)(C)C)cc1)NC(=O)CN(C)C(=O)[C@@H](CCCN=C(N)N)NS(=O)(=O)Cc1ccccc1.O=C(O)C(F)(F)F,IC50,,,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL73411,,,N=C(N)c1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4ccccc4)c3O)cc2c1,Selectivity,'=',4.0,,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL111703,,,Cc1ccc(NS(=O)(=O)Cc2cccc(C(F)(F)F)c2)c(=O)n1CC(=O)NCC1CCc2n[nH]cc2C1,Ki,'=',252000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL51796,,,CC(=N)N1CCC(Oc2ccc(C(=O)NCCOc3cccc(C(=N)N)c3)cc2)CC1,Ki,'=',170.0,nM,6.77,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL343495,,,N=C(N)c1ccc2ncn(CC(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)c2c1,Ki,'=',2.4,nM,8.62,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL343827,,,N=C(N)c1ccc2ncn(CC(=O)Nc3ccc(-c4ccccc4)cc3)c2c1,Ki,'=',220.0,nM,6.66,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL21250,,,CN(C)C(=N)c1ccc(NC(=O)c2nnnn2-c2ccc3cc(Cl)ccc3c2)c(F)c1,IC50,'=',2.0,nM,8.7,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL21250,,,CN(C)C(=N)c1ccc(NC(=O)c2nnnn2-c2ccc3cc(Cl)ccc3c2)c(F)c1,Ki,'=',0.7,nM,9.15,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL585096,,,Cc1cc2cc(N/C(=N\S(=O)(=O)c3ccccc3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,IC50,'=',24.0,nM,7.62,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL567693,,,Cc1cc2cc(N/C(=N\S(N)(=O)=O)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,IC50,'=',12.0,nM,7.92,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL577961,,,COC(=O)c1ccc(C(=O)/N=C(\Nc2ccc3oc(C)cc3c2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)cc1,IC50,'=',6.0,nM,8.22,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL577963,,,Cc1cc2cc(N/C(=N\C(=O)c3ccc(C(=O)N(C)C)cc3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,IC50,'=',3.0,nM,8.52,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL96659,,,COc1ccc(CNC(=O)c2cc3c(O)cccc3n2Cc2cccc(C(=N)N)c2)cc1,Ki,'=',1360.0,nM,5.87,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL288232,,,C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Br)c1cccc(C(=N)N)c1,IC50,'=',0.5,nM,9.3,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL259603,,,O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCN(c2cccc3nc(CO)cn23)CC1,IC50,'=',9.7,nM,8.01,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL486716,,,O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2cnc3ccccn23)CC1,IC50,'=',12.0,nM,7.92,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL487306,,,Cc1nc(C)n2c1CN(C1CCN(C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC1)C2=O,IC50,'=',5.3,nM,8.28,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL1797520,,,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](CCCCNC(=N)N)C(=O)Cc1ccccc1)[C@@H](C)O,Inhibition,'=',63.5,%,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL327814,,,N=C(N)c1cccc(N2CCCCN(C3CCN(C(=N)N)CC3)C2=O)c1,Ki,'=',2500.0,nM,5.6,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL309394,,,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1cccc(C(F)(F)F)c1)NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)c1nccs1,IC50,'=',1000.0,nM,6.0,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL354351,,,Nc1ncnc2cc(CN3CCN(Cc4nc5cc(OC(F)(F)F)ccc5[nH]4)CC3=O)ccc12,Ki,'>>',1200.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL2151416,,,O=C(Cc1cc(OS(=O)(=O)[O-])ccc1OS(=O)(=O)[O-])N1CCc2cc(OS(=O)(=O)[O-])c(OS(=O)(=O)[O-])cc2C1.[Na+].[Na+].[Na+].[Na+],Activity,,,,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL383361,,,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Br)s1,IC50,'=',0.77,nM,9.11,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL194810,,,O=C(NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1)c1ccc(Cl)s1,IC50,'=',16.1,nM,7.79,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL372568,,,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1cccc(Cl)c1,IC50,'=',426.0,nM,6.37,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3974641,,,CC(=O)O.CNC(=O)COc1cc(C(=N)N)ccc1CNC(=O)c1cc(Cl)cc(N(Cc2ccccc2)S(C)(=O)=O)c1,IC50,'=',25.5,nM,7.59,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3907419,,,O=C(CCNC(=O)c1ccc(Cl)s1)Nc1ccc(N2CCOCC2=O)c(C(F)(F)F)c1,IC50,'=',3.93,nM,8.41,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL316053,,,Nc1nccc2ccc(CN3CC[C@H](NS(=O)(=O)c4cc5ncccc5s4)C3=O)cc12,IC50,'=',32.0,nM,7.5,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3910588,,,O=C(Nc1ccc(-n2ccccc2=O)cc1F)c1nc(CNC(=O)c2ccc(Cl)s2)no1,IC50,'=',0.723,nM,9.14,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL550453,,,O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)[C@@H](F)C1)Nc1ccc(-n2ccccc2=O)cc1F,IC50,'=',6.87,nM,8.16,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3304291,,,COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2cn1,IC50,'=',5.19,nM,8.29,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL1235423,,,O=C1[C@@H](NS(=O)(=O)c2cc3ncccc3s2)CCN1Cc1cc2ccncc2[nH]1,IC50,'=',27.6,nM,7.56,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL372568,,,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1cccc(Cl)c1,IC50,'=',325.0,nM,6.49,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3968842,,,CO[C@H]1C[C@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C[C@@H]1NC(=O)c1ccc(Cl)s1,IC50,'=',2.99,nM,8.52,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3961484,,,O=C(Nc1ccc(-n2ccccc2=O)cc1F)[C@H]1Cc2ccccc2CN1C(=O)Nc1ccc(Cl)cn1,IC50,'=',0.808,nM,9.09,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3904655,,,CC(C)N1CCC(NC(=O)c2cc3ccccc3n2CC(=O)Nc2ccc(Br)cc2)CC1,IC50,'=',2.39,nM,8.62,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL196551,,,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3)cc2)C(=O)O1)c1ccc(Cl)s1,IC50,'=',8.47,nM,8.07,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL194810,,,O=C(NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1)c1ccc(Cl)s1,IC50,'=',13.5,nM,7.87,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL383361,,,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Br)s1,IC50,'=',0.942,nM,9.03,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL197624,,,O=C(NC[C@H]1CN(c2ccc(N3CCNCC3)c(F)c2)C(=O)O1)c1ccc(Cl)s1,IC50,'=',32.8,nM,7.48,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3972969,,,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NC#N)cc23)CC1,IC50,'=',6.9,nM,8.16,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL196551,,,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3)cc2)C(=O)O1)c1ccc(Cl)s1,IC50,'=',8.73,nM,8.06,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3912108,,,O=C(Nc1ccc(N2CCOCC2=O)cc1)c1cc(CO)n(Cc2cc(-c3ccc(Cl)s3)on2)n1,IC50,'=',1.64,nM,8.79,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL194186,,,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)c(C(F)(F)F)c2)C(=O)O1)c1ccc(Cl)s1,IC50,'=',0.688,nM,9.16,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL1235423,,,O=C1[C@@H](NS(=O)(=O)c2cc3ncccc3s2)CCN1Cc1cc2ccncc2[nH]1,IC50,'=',25.9,nM,7.59,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL196492,,,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)cc1,IC50,'=',4.27,nM,8.37,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL550453,,,O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)[C@@H](F)C1)Nc1ccc(-n2ccccc2=O)cc1F,IC50,'=',8.11,nM,8.09,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3957468,,,O=C(Cn1c(C(=O)Nc2ccc(-n3ccncc3=O)cc2)nc2ccccc21)Nc1ccc(Cl)cn1,IC50,'=',13.3,nM,7.88,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3986101,,,O=C(Nc1ccc(N2CCOCC2=O)cc1)[C@H]1C[C@@H](O)CN1C(=O)Nc1ccc(Cl)cc1,IC50,'=',0.986,nM,9.01,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3972799,,,CCO[C@@H]1C[C@H](C(=O)Nc2ccc(N3CCOCC3=O)cc2)N(C(=O)Nc2ccc(Cl)cc2)C1,IC50,'=',0.709,nM,9.15,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL550453,,,O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)[C@@H](F)C1)Nc1ccc(-n2ccccc2=O)cc1F,IC50,'=',7.15,nM,8.15,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3904655,,,CC(C)N1CCC(NC(=O)c2cc3ccccc3n2CC(=O)Nc2ccc(Br)cc2)CC1,IC50,'=',2.96,nM,8.53,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL383361,,,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Br)s1,IC50,'=',0.853,nM,9.07,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3972799,,,CCO[C@@H]1C[C@H](C(=O)Nc2ccc(N3CCOCC3=O)cc2)N(C(=O)Nc2ccc(Cl)cc2)C1,IC50,'=',0.813,nM,9.09,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3957468,,,O=C(Cn1c(C(=O)Nc2ccc(-n3ccncc3=O)cc2)nc2ccccc21)Nc1ccc(Cl)cn1,IC50,'=',12.7,nM,7.9,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL371106,,,O=C(NC[C@@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,IC50,'=',31.9,nM,7.5,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3972799,,,CCO[C@@H]1C[C@H](C(=O)Nc2ccc(N3CCOCC3=O)cc2)N(C(=O)Nc2ccc(Cl)cc2)C1,IC50,'=',0.802,nM,9.1,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3959350,,,O=C(NCCS(=O)(=O)Nc1ccc(-n2ccncc2=O)cc1)c1ccc(Cl)s1,IC50,'=',31.2,nM,7.51,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL197624,,,O=C(NC[C@H]1CN(c2ccc(N3CCNCC3)c(F)c2)C(=O)O1)c1ccc(Cl)s1,IC50,'=',34.1,nM,7.47,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3960154,,,Nc1ncnc2cc(CN3C(=O)CN(S(=O)(=O)c4cc5ccc(Cl)cc5s4)CC3C(=O)O)ccc12,IC50,'=',0.657,nM,9.18,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3956658,,,O=C(CCNC(=O)c1ccc(Cl)s1)Nc1ccc(N2CCOCC2=O)cc1,IC50,'=',7.55,nM,8.12,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL3359897,,,COc1cc2occ(C(=O)OC(C)(C)C)c2cc1OCc1nc2ccc(OS(=O)(=O)[O-])cc2s1.[Na+],Activity,'=',22.0,%,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL5397540,,,COc1ccccc1C(=O)n1nc(C2CCCCC2)nc1NCc1ccccc1,IC50,'>',100000.0,nM,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL315454,,,COc1ccc2c(c1)N(CC(=O)N[C@H]1CCCN(C(=N)N)C1O)C(=O)[C@@H](NS(=O)(=O)Cc1ccccc1)CC2.O=C(O)C(F)(F)F,IC50,'=',28.9,nM,7.54,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL70272,,,COc1ccc(C(=O)NC(C(=O)NCC2CCN(C(C)C)CC2)c2ccccc2OC(F)(F)F)cc1,K ass,'=',4100000.0,l M-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL72564,,,O=C(NC(C(=O)NCC1CCN(C2CCCC2)CC1)c1nccs1)c1ccc2c(Cl)c[nH]c2c1,K ass,'=',380000000.0,l M-1,,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL368323,,,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(CN2CCN=C2S)cc1,IC50,'=',35.0,nM,7.46,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL55363,,,N=C(N)c1ccc(C(=O)NCCOc2cccc(C(=N)N)c2)cc1,Ki,'=',220.0,nM,6.66,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL279519,,,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc3cc(Cl)ccc3c2)n1,IC50,'=',11.0,nM,7.96,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL363885,,,N=C(N)c1ccc2[nH]cc(C(Cc3ccc(NC(=O)c4ccccc4)cc3)C(=O)Nc3ccc(-n4cnc5ccccc54)cc3)c2c1,Ki,'=',18.0,nM,7.75,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL146940,,,CCOC(=O)C(Oc1ccc2c(c1)CN(C(=N)N)CC2)c1ccc(OC2CCN(C(=N)N)CC2)cc1,Ki,'=',28.0,nM,7.55,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL419734,,,NCCCCC(NC(=O)CN(CCc1ccccc1)C(=O)CCc1ccccc1)B(O)O,Ki,'=',130.0,nM,6.89,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL320019,,,NCCCCC(NC(=O)CN(CC1(c2ccccc2)CC1)C(=O)CCc1ccccc1)B(O)O,Ki,'=',438.0,nM,6.36,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL342806,,,O=C(Nc1ccc(Cl)cc1)c1cccc(Cl)c1NC(=O)c1sc2ccccc2c1Cl,Ki,'=',24.0,nM,7.62,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL99893,,,C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Br)c1cccc(C(=N)NO)c1,IC50,'=',1180.0,nM,5.93,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL558432,,,C[N+](C)(C)c1ccc(CNC(=O)c2cc3ccccc3n2Cc2cccc(C(=N)N)c2)cc1.O=C([O-])C(F)(F)F,Ki,'=',400.0,nM,6.4,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL81579,,,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(N)=O)c2)c1F,Ki,'=',280.0,nM,6.55,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL92613,,,O=C(NCC1CCN(c2ccncc2)CC1)c1ccc(Cl)c(OCCc2ccc(Br)cc2)c1,Ki,'=',36.0,nM,7.44,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL333270,,,Nc1noc2ccc(-n3nnnc3C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3F)cc12,Ki,'=',0.35,nM,9.46,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
CHEMBL149718,,,Cc1ccc(NC(=O)c2sc3ccccc3c2O)c(C(=O)Nc2ccc(Cl)cc2)c1,Ki,'=',4400.0,nM,5.36,CHEMBL244,Coagulation factor X,Homo sapiens,SINGLE PROTEIN
